# dc:title,內建詞庫,
# dc:rights,Copyright (c) 2025 libchewing Core Team,
# dc:license,LGPL-2.1-or-later,
# dc:identifier,2025.11.17,
何樂不為,17,ㄏㄜˊ ㄌㄜˋ ㄅㄨˋ ㄨㄟˊ
何樂而不為,31,ㄏㄜˊ ㄌㄜˋ ㄦˊ ㄅㄨˋ ㄨㄟˊ
何止,26,ㄏㄜˊ ㄓˇ
何況,887,ㄏㄜˊ ㄎㄨㄤˋ
何況是,91,ㄏㄜˊ ㄎㄨㄤˋ ㄕˋ
何為,141,ㄏㄜˊ ㄨㄟˊ
何為,141,ㄏㄜˊ ㄨㄟˋ
何獨,6,ㄏㄜˊ ㄉㄨˊ
何用,84,ㄏㄜˊ ㄩㄥˋ
何種,1581,ㄏㄜˊ ㄓㄨㄥˇ
何等,274,ㄏㄜˊ ㄉㄥˇ
何者,1235,ㄏㄜˊ ㄓㄜˇ
何能,40,ㄏㄜˊ ㄋㄥˊ
何至於,0,ㄏㄜˊ ㄓˋ ㄩˊ
何至於此,2,ㄏㄜˊ ㄓˋ ㄩˊ ㄘˇ
何若,12,ㄏㄜˊ ㄖㄨㄛˋ
何苦,125,ㄏㄜˊ ㄎㄨˇ
何苦來哉,4,ㄏㄜˊ ㄎㄨˇ ㄌㄞˊ ㄗㄞ
何處,2011,ㄏㄜˊ ㄔㄨˋ
何許人,53,ㄏㄜˊ ㄒㄩˇ ㄖㄣˊ
何謂,1828,ㄏㄜˊ ㄨㄟˋ
何足,28,ㄏㄜˊ ㄗㄨˊ
何足掛齒,4,ㄏㄜˊ ㄗㄨˊ ㄍㄨㄚˋ ㄔˇ
何足輕重,0,ㄏㄜˊ ㄗㄨˊ ㄑㄧㄥ ㄓㄨㄥˋ
何隊,1,ㄏㄜˊ ㄉㄨㄟˋ
何難之有,3,ㄏㄜˊ ㄋㄢˊ ㄓ ㄧㄡˇ
何需,58,ㄏㄜˊ ㄒㄩ
何須,77,ㄏㄜˊ ㄒㄩ
何須言謝,9,ㄏㄜˊ ㄒㄩ ㄧㄢˊ ㄒㄧㄝˋ
何首烏,27,ㄏㄜˊ ㄕㄡˇ ㄨ
佖,4,ㄅㄧˋ
佗,15,ㄊㄚ
佗,15,ㄊㄨㄛ
佗,15,ㄊㄨㄛˊ
佘,1,ㄩˊ
佘,60,ㄕㄜˊ
佘太君,1,ㄕㄜˊ ㄊㄞˋ ㄐㄩㄣ
余,1,ㄊㄨˊ
余,1,ㄒㄩˊ
余,2514,ㄩˊ
余上沅,1,ㄩˊ ㄕㄤˋ ㄩㄢˊ
佚,68,ㄧˋ
佚失,6,ㄧˋ ㄕ
佚書,6,ㄧˋ ㄕㄨ
佛,1,ㄅㄧˋ
佛,659,ㄈㄨˊ
佛,6597,ㄈㄛˊ
佛事,37,ㄈㄛˊ ㄕˋ
佛佗,3,ㄈㄛˊ ㄊㄨㄛˊ
佛像,182,ㄈㄛˊ ㄒㄧㄤˋ
佛光,273,ㄈㄛˊ ㄍㄨㄤ
佛光寺,5,ㄈㄛˊ ㄍㄨㄤ ㄙˋ
佛光山,344,ㄈㄛˊ ㄍㄨㄤ ㄕㄢ
佛典,176,ㄈㄛˊ ㄉㄧㄢˇ
佛力,10,ㄈㄛˊ ㄌㄧˋ
佛勞倫斯,0,ㄈㄛˊ ㄌㄠˊ ㄌㄨㄣˊ ㄙ
佛勞倫斯人,0,ㄈㄛˊ ㄌㄠˊ ㄌㄨㄣˊ ㄙ ㄖㄣˊ
佛國,38,ㄈㄛˊ ㄍㄨㄛˊ
佛圖澄,1,ㄈㄛˊ ㄊㄨˊ ㄔㄥˊ
佛土,11,ㄈㄛˊ ㄊㄨˇ
佛堂,78,ㄈㄛˊ ㄊㄤˊ
佛塔,22,ㄈㄛˊ ㄊㄚˇ
佛學,1552,ㄈㄛˊ ㄒㄩㄝˊ
佛學界,4,ㄈㄛˊ ㄒㄩㄝˊ ㄐㄧㄝˋ
佛家,76,ㄈㄛˊ ㄐㄧㄚ
佛家弟子,0,ㄈㄛˊ ㄐㄧㄚ ㄉㄧˋ ㄗˇ
佛家語,1,ㄈㄛˊ ㄐㄧㄚ ㄩˇ
佛寶,17,ㄈㄛˊ ㄅㄠˇ
佛寺,105,ㄈㄛˊ ㄙˋ
佛山,72,ㄈㄛˊ ㄕㄢ
佛得角,0,ㄈㄛˊ ㄉㄜˊ ㄐㄧㄠˇ
佛性,90,ㄈㄛˊ ㄒㄧㄥˋ
佛手柑,17,ㄈㄛˊ ㄕㄡˇ ㄍㄢ
佛提樹,0,ㄈㄛˊ ㄊㄧˊ ㄕㄨˋ
佛教,3805,ㄈㄛˊ ㄐㄧㄠˋ
佛教徒,157,ㄈㄛˊ ㄐㄧㄠˋ ㄊㄨˊ
佛殿,12,ㄈㄛˊ ㄉㄧㄢˋ
佛法,881,ㄈㄛˊ ㄈㄚˇ
佛法徒,0,ㄈㄛˊ ㄈㄚˇ ㄊㄨˊ
佛法無邊,3,ㄈㄛˊ ㄈㄚˇ ㄨˊ ㄅㄧㄢ
佛洛伊德,63,ㄈㄛˊ ㄌㄨㄛˋ ㄧ ㄉㄜˊ
佛洛依德,50,ㄈㄛˊ ㄌㄨㄛˋ ㄧ ㄉㄜˊ
佛洛依德派,0,ㄈㄛˊ ㄌㄨㄛˋ ㄧ ㄉㄜˊ ㄆㄞˋ
佛牙,0,ㄈㄛˊ ㄧㄚˊ
佛眼,1,ㄈㄛˊ ㄧㄢˇ
佛祖,84,ㄈㄛˊ ㄗㄨˇ
佛經,252,ㄈㄛˊ ㄐㄧㄥ
佛羅稜薩,0,ㄈㄛˊ ㄌㄨㄛˊ ㄌㄥˊ ㄙㄚˋ
佛羅里達,153,ㄈㄛˊ ㄌㄨㄛˊ ㄌㄧˇ ㄉㄚˊ
佛羅里達州,67,ㄈㄛˊ ㄌㄨㄛˊ ㄌㄧˇ ㄉㄚˊ ㄓㄡ
佛老,1,ㄈㄛˊ ㄌㄠˇ
佛號,61,ㄈㄛˊ ㄏㄠˋ
佛要金裝,3,ㄈㄛˊ ㄧㄠˋ ㄐㄧㄣ ㄓㄨㄤ
佛誕,7,ㄈㄛˊ ㄉㄢˋ
佛語,1,ㄈㄛˊ ㄩˇ
佛門,110,ㄈㄛˊ ㄇㄣˊ
佛門弟子,8,ㄈㄛˊ ㄇㄣˊ ㄉㄧˋ ㄗˇ
佛陀,576,ㄈㄛˊ ㄊㄨㄛˊ
佛音,1,ㄈㄛˊ ㄧㄣ
佛頭,2,ㄈㄛˊ ㄊㄡˊ
佛骨,14,ㄈㄛˊ ㄍㄨˇ
佛龕,1,ㄈㄛˊ ㄎㄢ
作,27,ㄗㄨㄛ
作,27,ㄗㄨㄛˊ
作,27179,ㄗㄨㄛˋ
作主,84,ㄗㄨㄛˋ ㄓㄨˇ
作亂,17,ㄗㄨㄛˋ ㄌㄨㄢˋ
作了,1337,ㄗㄨㄛˋ ㄌㄜ˙
作事,59,ㄗㄨㄛˋ ㄕˋ
作人,983,ㄗㄨㄛˋ ㄖㄣˊ
作伴,33,ㄗㄨㄛˋ ㄅㄢˋ
作保,15,ㄗㄨㄛˋ ㄅㄠˇ
作假,31,ㄗㄨㄛˋ ㄐㄧㄚˇ
作偽,4,ㄗㄨㄛˋ ㄨㄟˋ
作價,54,ㄗㄨㄛˋ ㄐㄧㄚˋ
作准,8,ㄗㄨㄛˋ ㄓㄨㄣˇ
作出,1222,ㄗㄨㄛˋ ㄔㄨ
作出來,5,ㄗㄨㄛˋ ㄔㄨ ㄌㄞˊ
作到,1178,ㄗㄨㄛˋ ㄉㄠˋ
作功,16,ㄗㄨㄛˋ ㄍㄨㄥ
作勢,23,ㄗㄨㄛˋ ㄕˋ
作古,14,ㄗㄨㄛˋ ㄍㄨˇ
作品,14753,ㄗㄨㄛˋ ㄆㄧㄣˇ
作品展覽,60,ㄗㄨㄛˋ ㄆㄧㄣˇ ㄓㄢˇ ㄌㄢˇ
作嘔,22,ㄗㄨㄛˋ ㄡˇ
作圖,91,ㄗㄨㄛˋ ㄊㄨˊ
作圖器,0,ㄗㄨㄛˋ ㄊㄨˊ ㄑㄧˋ
作坊,1344,ㄗㄨㄛˋ ㄈㄤ
作壁上觀,7,ㄗㄨㄛˋ ㄅㄧˋ ㄕㄤˋ ㄍㄨㄢ
作多,192,ㄗㄨㄛˋ ㄉㄨㄛ
作夢,140,ㄗㄨㄛˋ ㄇㄥˋ
作夢也沒想到,1,ㄗㄨㄛˋ ㄇㄥˋ ㄧㄝˇ ㄇㄟˊ ㄒㄧㄤˇ ㄉㄠˋ
作奸犯科,8,ㄗㄨㄛˋ ㄐㄧㄢ ㄈㄢˋ ㄎㄜ
作好,244,ㄗㄨㄛˋ ㄏㄠˇ
作姦犯科,2,ㄗㄨㄛˋ ㄐㄧㄢ ㄈㄢˋ ㄎㄜ
作威作福,6,ㄗㄨㄛˋ ㄨㄟ ㄗㄨㄛˋ ㄈㄨˊ
作嫁,30,ㄗㄨㄛˋ ㄐㄧㄚˋ
作孽,8,ㄗㄨㄛˋ ㄋㄧㄝˋ
作官,10,ㄗㄨㄛˋ ㄍㄨㄢ
作客,55,ㄗㄨㄛˋ ㄎㄜˋ
作家,3034,ㄗㄨㄛˋ ㄐㄧㄚ
作對,67,ㄗㄨㄛˋ ㄉㄨㄟˋ
作工,98,ㄗㄨㄛˋ ㄍㄨㄥ
作廢,68,ㄗㄨㄛˋ ㄈㄟˋ
作弄,29,ㄗㄨㄛˋ ㄋㄨㄥˋ
作弊,190,ㄗㄨㄛˋ ㄅㄧˋ
作怒,0,ㄗㄨㄛˋ ㄋㄨˋ
作怪,71,ㄗㄨㄛˋ ㄍㄨㄞˋ
作息,179,ㄗㄨㄛˋ ㄒㄧˊ
作息時間,25,ㄗㄨㄛˋ ㄒㄧˊ ㄕˊ ㄐㄧㄢ
作息時間表,6,ㄗㄨㄛˋ ㄒㄧˊ ㄕˊ ㄐㄧㄢ ㄅㄧㄠˇ
作惡,30,ㄗㄨㄛˋ ㄜˋ
作惡多端,8,ㄗㄨㄛˋ ㄜˋ ㄉㄨㄛ ㄉㄨㄢ
作愛,49,ㄗㄨㄛˋ ㄞˋ
作態,8,ㄗㄨㄛˋ ㄊㄞˋ
作成,526,ㄗㄨㄛˋ ㄔㄥˊ
作戰,733,ㄗㄨㄛˋ ㄓㄢˋ
作戲,9,ㄗㄨㄛˋ ㄒㄧˋ
作手腳,3,ㄗㄨㄛˋ ㄕㄡˇ ㄐㄧㄠˇ
作揖,13,ㄗㄨㄛ ㄧ
作文,745,ㄗㄨㄛˋ ㄨㄣˊ
作文簿,11,ㄗㄨㄛˋ ㄨㄣˊ ㄅㄨˋ
作文課,9,ㄗㄨㄛˋ ㄨㄣˊ ㄎㄜˋ
作料,7,ㄗㄨㄛˊ ㄌㄧㄠˋ
作曲,421,ㄗㄨㄛˋ ㄑㄩˇ
作曲家,693,ㄗㄨㄛˋ ㄑㄩˇ ㄐㄧㄚ
作月子,4,ㄗㄨㄛˋ ㄩㄝˋ ㄗ˙
作東,8,ㄗㄨㄛˋ ㄉㄨㄥ
作案,126,ㄗㄨㄛˋ ㄢˋ
作梗,8,ㄗㄨㄛˋ ㄍㄥˇ
作業,17854,ㄗㄨㄛˋ ㄧㄝˋ
作業員,77,ㄗㄨㄛˋ ㄧㄝˋ ㄩㄢˊ
作業本,7,ㄗㄨㄛˋ ㄧㄝˋ ㄅㄣˇ
作業簿,22,ㄗㄨㄛˋ ㄧㄝˋ ㄅㄨˋ
作業系統,3028,ㄗㄨㄛˋ ㄧㄝˋ ㄒㄧˋ ㄊㄨㄥˇ
作樂,25,ㄗㄨㄛˋ ㄩㄝˋ
作法,1867,ㄗㄨㄛˋ ㄈㄚˇ
作法自斃,0,ㄗㄨㄛˋ ㄈㄚˇ ㄗˋ ㄅㄧˋ
作活,6,ㄗㄨㄛˋ ㄏㄨㄛˊ
作準,4,ㄗㄨㄛˋ ㄓㄨㄣˇ
作滿,23,ㄗㄨㄛˋ ㄇㄢˇ
作為,7992,ㄗㄨㄛˋ ㄨㄟˊ
作物,761,ㄗㄨㄛˋ ㄨˋ
作生意,23,ㄗㄨㄛˋ ㄕㄥ ㄧˋ
作用,3820,ㄗㄨㄛˋ ㄩㄥˋ
作用力,57,ㄗㄨㄛˋ ㄩㄥˋ ㄌㄧˋ
作用點,2,ㄗㄨㄛˋ ㄩㄥˋ ㄉㄧㄢˇ
作畫,177,ㄗㄨㄛˋ ㄏㄨㄚˋ
作痛,5,ㄗㄨㄛˋ ㄊㄨㄥˋ
作祟,51,ㄗㄨㄛˋ ㄙㄨㄟˋ
作票,10,ㄗㄨㄛˋ ㄆㄧㄠˋ
作禮拜,4,ㄗㄨㄛˋ ㄌㄧˇ ㄅㄞˋ
作秀,82,ㄗㄨㄛˋ ㄒㄧㄡˋ
作筆記,17,ㄗㄨㄛˋ ㄅㄧˇ ㄐㄧˋ
作答,266,ㄗㄨㄛˋ ㄉㄚˊ
作繭自縛,5,ㄗㄨㄛˋ ㄐㄧㄢˇ ㄗˋ ㄈㄨˊ
作罷,46,ㄗㄨㄛˋ ㄅㄚˋ
作者,22976,ㄗㄨㄛˋ ㄓㄜˇ
作聲,14,ㄗㄨㄛˋ ㄕㄥ
作莊,2,ㄗㄨㄛˋ ㄓㄨㄤ
作記號,5,ㄗㄨㄛˋ ㄐㄧˋ ㄏㄠˋ
作証,24,ㄗㄨㄛˋ ㄓㄥˋ
作詞,137,ㄗㄨㄛˋ ㄘˊ
作詞家,6,ㄗㄨㄛˋ ㄘˊ ㄐㄧㄚ
作詩,37,ㄗㄨㄛˋ ㄕ
作證,195,ㄗㄨㄛˋ ㄓㄥˋ
作賤,40,ㄗㄨㄛˋ ㄐㄧㄢˋ
作賤自己,4,ㄗㄨㄛˋ ㄐㄧㄢˋ ㄗˋ ㄐㄧˇ
作陪,18,ㄗㄨㄛˋ ㄆㄟˊ
作難,6,ㄗㄨㄛˋ ㄋㄢˋ
作響,37,ㄗㄨㄛˋ ㄒㄧㄤˇ
作風,281,ㄗㄨㄛˋ ㄈㄥ
作飯,5,ㄗㄨㄛˋ ㄈㄢˋ
作鬼臉,0,ㄗㄨㄛˋ ㄍㄨㄟˇ ㄌㄧㄢˇ
佝,1,ㄍㄡ
佝,1,ㄐㄩˇ
佝,12,ㄎㄡˋ
佝僂,10,ㄎㄡˋ ㄌㄡˊ
佝僂病,2,ㄎㄡˋ ㄌㄡˊ ㄅㄧㄥˋ
佞,23,ㄋㄧㄥˋ
佞人,4,ㄋㄧㄥˋ ㄖㄣˊ
佞佛,0,ㄋㄧㄥˋ ㄈㄛˊ
佞口,0,ㄋㄧㄥˋ ㄎㄡˇ
佟,102,ㄊㄨㄥˊ
你,89941,ㄋㄧˇ
你丟我撿,0,ㄋㄧˇ ㄉㄧㄡ ㄨㄛˇ ㄐㄧㄢˇ
你人,10,ㄋㄧˇ ㄖㄣˊ
你作,100,ㄋㄧˇ ㄗㄨㄛˋ
你來,624,ㄋㄧˇ ㄌㄞˊ
你來我往,29,ㄋㄧˇ ㄌㄞˊ ㄨㄛˇ ㄨㄤˇ
你們,8577,ㄋㄧˇ ㄇㄣˊ
你們,8577,ㄋㄧˇ ㄇㄣ˙
你們的,1350,ㄋㄧˇ ㄇㄣ˙ ㄉㄜ˙
你在,1769,ㄋㄧˇ ㄗㄞˋ
你好,1227,ㄋㄧˇ ㄏㄠˇ
你好嗎,75,ㄋㄧˇ ㄏㄠˇ ㄇㄚ
你媽,76,ㄋㄧˇ ㄇㄚ
你媽的屄,29,ㄋㄧˇ ㄇㄚ ㄉㄜ˙ ㄅㄧ
你將,671,ㄋㄧˇ ㄐㄧㄤ
你想,1868,ㄋㄧˇ ㄒㄧㄤˇ
你愛,235,ㄋㄧˇ ㄞˋ
你我,971,ㄋㄧˇ ㄨㄛˇ
你我他,71,ㄋㄧˇ ㄨㄛˇ ㄊㄚ
你找,166,ㄋㄧˇ ㄓㄠˇ
你推我讓,0,ㄋㄧˇ ㄊㄨㄟ ㄨㄛˇ ㄖㄤˋ
你搞,38,ㄋㄧˇ ㄍㄠˇ
你是,3896,ㄋㄧˇ ㄕˋ
你是為了,7,ㄋㄧˇ ㄕˋ ㄨㄟˋ ㄌㄜ˙
你會,1651,ㄋㄧˇ ㄏㄨㄟˋ
你有,1913,ㄋㄧˇ ㄧㄡˇ
你死,42,ㄋㄧˇ ㄙˇ
你死我活,17,ㄋㄧˇ ㄙˇ ㄨㄛˇ ㄏㄨㄛˊ
你爸,76,ㄋㄧˇ ㄅㄚˋ
你的,15965,ㄋㄧˇ ㄉㄜ˙
你等,68,ㄋㄧˇ ㄉㄥˇ
你老,85,ㄋㄧˇ ㄌㄠˇ
你自己,758,ㄋㄧˇ ㄗˋ ㄐㄧˇ
你藏,7,ㄋㄧˇ ㄘㄤˊ
你行,57,ㄋㄧˇ ㄒㄧㄥˊ
你要,2526,ㄋㄧˇ ㄧㄠˋ
你說,1457,ㄋㄧˇ ㄕㄨㄛ
你講,76,ㄋㄧˇ ㄐㄧㄤˇ
你轉,9,ㄋㄧˇ ㄓㄨㄢˇ
你追我趕,0,ㄋㄧˇ ㄓㄨㄟ ㄨㄛˇ ㄍㄢˇ
佡,1,ㄒㄧㄢ
佡,13,ㄒㄩㄢ
佢,1,ㄐㄩˊ
佢,106,ㄐㄩˋ
佣,89,ㄩㄥˋ
佣人,12,ㄩㄥˋ ㄖㄣˊ
佣工,0,ㄩㄥ ㄍㄨㄥ
佣工,0,ㄩㄥˋ ㄍㄨㄥ
佣金,166,ㄩㄥ ㄐㄧㄣ
佣金,166,ㄩㄥˋ ㄐㄧㄣ
佤,58,ㄨㄚˇ
佧,7,ㄎㄚˇ
佩,2146,ㄆㄟˋ
佩刀,16,ㄆㄟˋ ㄉㄠ
佩劍,15,ㄆㄟˋ ㄐㄧㄢˋ
佩帶,30,ㄆㄟˋ ㄉㄞˋ
佩帶在,1,ㄆㄟˋ ㄉㄞˋ ㄗㄞˋ
佩帶著,2,ㄆㄟˋ ㄉㄞˋ ㄓㄜ˙
佩戴,1,ㄆㄟˋ ㄉㄞˋ
佩掛,10,ㄆㄟˋ ㄍㄨㄚˋ
佩服,489,ㄆㄟˋ ㄈㄨˊ
佩槍,1,ㄆㄟˋ ㄑㄧㄤ
佩玉,13,ㄆㄟˋ ㄩˋ
佩著,5,ㄆㄟˋ ㄓㄜ˙
佪,1,ㄏㄨㄟˊ
佪,300,ㄏㄨㄞˊ
佫,1,ㄍㄜˊ
佫,1,ㄍㄜˋ
佫,1,ㄎㄜˋ
佫,361,ㄏㄜˋ
佬,1,ㄌㄧㄠˊ
佬,291,ㄌㄠˇ
佭,0,ㄒㄧㄤˊ
佮,1,ㄏㄜˊ
佮,127,ㄍㄜˊ
佯,117,ㄧㄤˊ
佯死,0,ㄧㄤˊ ㄙˇ
佯狂,0,ㄧㄤˊ ㄎㄨㄤˊ
佯稱,0,ㄧㄤˊ ㄔㄥ
佯笑,0,ㄧㄤˊ ㄒㄧㄠˋ
佯裝,29,ㄧㄤˊ ㄓㄨㄤ
佯言,0,ㄧㄤˊ ㄧㄢˊ
佰,1,ㄇㄛˋ
佰,264,ㄅㄛˊ
佰,2645,ㄅㄞˇ
佱,0,ㄈㄚ
佱,0,ㄈㄚˇ
佱,1,ㄈㄚˊ
佱,1,ㄈㄚˋ
佲,0,ㄇㄧㄥˇ
佲,1,ㄇㄧㄥˊ
佳,37000,ㄐㄧㄚ
佳人,311,ㄐㄧㄚ ㄖㄣˊ
佳作,791,ㄐㄧㄚ ㄗㄨㄛˋ
佳作獎,54,ㄐㄧㄚ ㄗㄨㄛˋ ㄐㄧㄤˇ
佳偶,55,ㄐㄧㄚ ㄡˇ
佳偶天成,2,ㄐㄧㄚ ㄡˇ ㄊㄧㄢ ㄔㄥˊ
佳冬,216,ㄐㄧㄚ ㄉㄨㄥ
佳句,25,ㄐㄧㄚ ㄐㄩˋ
佳城,4,ㄐㄧㄚ ㄔㄥˊ
佳境,19,ㄐㄧㄚ ㄐㄧㄥˋ
佳客,2,ㄐㄧㄚ ㄎㄜˋ
佳日,3,ㄐㄧㄚ ㄖˋ
佳景,8,ㄐㄧㄚ ㄐㄧㄥˇ
佳期,10,ㄐㄧㄚ ㄑㄧˊ
佳期已近,0,ㄐㄧㄚ ㄑㄧˊ ㄧˇ ㄐㄧㄣˋ
佳木斯,30,ㄐㄧㄚ ㄇㄨˋ ㄙ
佳木斯港,0,ㄐㄧㄚ ㄇㄨˋ ㄙ ㄍㄤˇ
佳構,9,ㄐㄧㄚ ㄍㄡˋ
佳樂水,27,ㄐㄧㄚ ㄌㄜˋ ㄕㄨㄟˇ
佳節,163,ㄐㄧㄚ ㄐㄧㄝˊ
佳篇,1,ㄐㄧㄚ ㄆㄧㄢ
佳績,251,ㄐㄧㄚ ㄐㄧ
佳茗,0,ㄐㄧㄚ ㄇㄧㄥˊ
佳評,31,ㄐㄧㄚ ㄆㄧㄥˊ
佳評如潮,15,ㄐㄧㄚ ㄆㄧㄥˊ ㄖㄨˊ ㄔㄠˊ
佳話,15,ㄐㄧㄚ ㄏㄨㄚˋ
佳賓,22,ㄐㄧㄚ ㄅㄧㄣ
佳釀,24,ㄐㄧㄚ ㄋㄧㄤˋ
佳里,12719,ㄐㄧㄚ ㄌㄧˇ
佳里區,12719,ㄐㄧㄚ ㄌㄧˇ ㄑㄩ
佳音,170,ㄐㄧㄚ ㄧㄣ
佳餚,170,ㄐㄧㄚ ㄧㄠˊ
佳餚美酒,3,ㄐㄧㄚ ㄧㄠˊ ㄇㄟˇ ㄐㄧㄡˇ
佳麗,116,ㄐㄧㄚ ㄌㄧˋ
佴,259,ㄦˋ
併,2258,ㄅㄧㄥˋ
併入,323,ㄅㄧㄥˋ ㄖㄨˋ
併列,23,ㄅㄧㄥˋ ㄌㄧㄝˋ
併到,2,ㄅㄧㄥˋ ㄉㄠˋ
併合,13,ㄅㄧㄥˋ ㄏㄜˊ
併吞,67,ㄅㄧㄥˋ ㄊㄨㄣ
併吞下,0,ㄅㄧㄥˋ ㄊㄨㄣ ㄒㄧㄚˋ
併在,8,ㄅㄧㄥˋ ㄗㄞˋ
併成,18,ㄅㄧㄥˋ ㄔㄥˊ
併排,45,ㄅㄧㄥˋ ㄆㄞˊ
併攏,18,ㄅㄧㄥˋ ㄌㄨㄥˇ
併案,107,ㄅㄧㄥˋ ㄢˋ
併案處理,1,ㄅㄧㄥˋ ㄢˋ ㄔㄨˇ ㄌㄧˇ
併案處理,1,ㄅㄧㄥˋ ㄢˋ ㄔㄨˋ ㄌㄧˇ
併為,20,ㄅㄧㄥˋ ㄨㄟˊ
併發,196,ㄅㄧㄥˋ ㄈㄚ
併發症,493,ㄅㄧㄥˋ ㄈㄚ ㄓㄥˋ
併科,212,ㄅㄧㄥˋ ㄎㄜ
併購,100,ㄅㄧㄥˋ ㄍㄡˋ
併進,5,ㄅㄧㄥˋ ㄐㄧㄣˋ
佶,326,ㄐㄧˊ
佷,1,ㄏㄣˇ
佷,824,ㄏㄥˊ
佸,1,ㄍㄨㄚ
佸,342,ㄏㄨㄛˊ
佹,1,ㄨㄟˊ
佹,202,ㄍㄨㄟˇ
佺,23,ㄑㄩㄢˊ
佻,1,ㄊㄧㄠˋ
佻,15,ㄊㄧㄠ
佻,15,ㄊㄧㄠˊ
佻巧,0,ㄊㄧㄠˊ ㄑㄧㄠˇ
佻薄,0,ㄊㄧㄠˊ ㄅㄛˊ
佻達,0,ㄊㄧㄠ ㄊㄚˋ
佼,496,ㄐㄧㄠˇ
佼佼者,59,ㄐㄧㄠˇ ㄐㄧㄠˇ ㄓㄜˇ
佽,1811,ㄘˋ
佾,39,ㄧˋ
佾生,1,ㄧˋ ㄕㄥ
佾舞,14,ㄧˋ ㄨˇ
佾舞生,0,ㄧˋ ㄨˇ ㄕㄥ
使,3399,ㄕˇ
使,352,ㄕˋ
使上,49,ㄕˇ ㄕㄤˋ
使不得,3,ㄕˇ ㄅㄨˋ ㄉㄜˊ
使不得,3,ㄕˇ ㄅㄨ˙ ㄉㄜ˙
使令,3,ㄕˇ ㄌㄧㄥˋ
使出,205,ㄕˇ ㄔㄨ
使出來,10,ㄕˇ ㄔㄨ ㄌㄞˊ
使出渾身解數,49,ㄕˇ ㄔㄨ ㄏㄨㄣˊ ㄕㄣ ㄐㄧㄝˇ ㄕㄨˋ
使到,16,ㄕˇ ㄉㄠˋ
使勁,39,ㄕˇ ㄐㄧㄣˋ
使勁兒,0,ㄕˇ ㄐㄧㄣˋ ㄦ
使勁兒,0,ㄕˇ ㄐㄧㄣˋ ㄦˊ
使君,32,ㄕˇ ㄐㄩㄣ
使命,571,ㄕˇ ㄇㄧㄥˋ
使命感,131,ㄕˇ ㄇㄧㄥˋ ㄍㄢˇ
使喚,30,ㄕˇ ㄏㄨㄢˋ
使團,79,ㄕˇ ㄊㄨㄢˊ
使壞,18,ㄕˇ ㄏㄨㄞˋ
使女,33,ㄕˇ ㄋㄩˇ
使役,0,ㄕˇ ㄧˋ
使徒,625,ㄕˇ ㄊㄨˊ
使徒行傳,10,ㄕˇ ㄊㄨˊ ㄒㄧㄥˊ ㄓㄨㄢˋ
使得,6573,ㄕˇ ㄉㄜˊ
使性子,0,ㄕˇ ㄒㄧㄥˋ ㄗ˙
使氣,13,ㄕˇ ㄑㄧˋ
使然,97,ㄕˇ ㄖㄢˊ
使用,63028,ㄕˇ ㄩㄥˋ
使用人,219,ㄕˇ ㄩㄥˋ ㄖㄣˊ
使用價值,36,ㄕˇ ㄩㄥˋ ㄐㄧㄚˋ ㄓˊ
使用權,371,ㄕˇ ㄩㄥˋ ㄑㄩㄢˊ
使用法,53,ㄕˇ ㄩㄥˋ ㄈㄚˇ
使用率,382,ㄕˇ ㄩㄥˋ ㄌㄩˋ
使用者,15989,ㄕˇ ㄩㄥˋ ㄓㄜˇ
使用費,169,ㄕˇ ㄩㄥˋ ㄈㄟˋ
使相,28,ㄕˇ ㄒㄧㄤ
使眼色,3,ㄕˇ ㄧㄢˇ ㄙㄜˋ
使節,59,ㄕˇ ㄐㄧㄝˊ
使節團,7,ㄕˇ ㄐㄧㄝˊ ㄊㄨㄢˊ
使者,259,ㄕˇ ㄓㄜˇ
使脾氣,1,ㄕˇ ㄆㄧˊ ㄑㄧˋ
使臣,9,ㄕˇ ㄔㄣˊ
使館,93,ㄕˇ ㄍㄨㄢˇ
使館區,4,ㄕˇ ㄍㄨㄢˇ ㄑㄩ
侀,327,ㄒㄧㄥˊ
侁,1,ㄒㄧㄢ
侁,206,ㄕㄣ
侂,247,ㄊㄨㄛ
侃,161,ㄎㄢˇ
侃侃而談,29,ㄎㄢˇ ㄎㄢˇ ㄦˊ ㄊㄢˊ
侃直,0,ㄎㄢˇ ㄓˊ
侄,211,ㄓˊ
侄女,3,ㄓˊ ㄋㄩˇ
侄子,4,ㄓˊ ㄗ˙
侅,1,ㄎㄞ
侅,201,ㄍㄞ
來,0,ㄌㄞˋ
來,69889,ㄌㄞˊ
來上,74,ㄌㄞˊ ㄕㄤˋ
來下,43,ㄌㄞˊ ㄒㄧㄚˋ
來不及,371,ㄌㄞˊ ㄅㄨˋ ㄐㄧˊ
來世,77,ㄌㄞˊ ㄕˋ
來之,154,ㄌㄞˊ ㄓ
來之不易,5,ㄌㄞˊ ㄓ ㄅㄨˊ ㄧˋ
來了,2342,ㄌㄞˊ ㄌㄜ˙
來人,115,ㄌㄞˊ ㄖㄣˊ
來件,10,ㄌㄞˊ ㄐㄧㄢˋ
來來,666,ㄌㄞˊ ㄌㄞˊ
來來回回,25,ㄌㄞˊ ㄌㄞˊ ㄏㄨㄟˊ ㄏㄨㄟˊ
